iterate,power,delta,band
959,0.5,1.1500000000000001,0.25
960,0.5,1.1500000000000001,0.26
961,0.5,1.1500000000000001,0.27
962,0.5,1.1500000000000001,0.28
963,0.5,1.1500000000000001,0.29000000000000004
964,0.5,1.1500000000000001,0.30000000000000004
965,0.5,1.1500000000000001,0.31
966,0.5,1.1500000000000001,0.32
967,0.5,1.1500000000000001,0.33
968,0.5,1.1500000000000001,0.33999999999999997
969,0.5,1.1500000000000001,0.35
970,0.5,1.1500000000000001,0.36
971,0.5,1.1500000000000001,0.37
972,0.5,1.1500000000000001,0.38
973,0.5,1.1500000000000001,0.39
974,0.5,1.1500000000000001,0.4
975,0.5,1.1500000000000001,0.41000000000000003
976,0.5,1.1500000000000001,0.42000000000000004
977,0.5,1.1500000000000001,0.43000000000000005
978,0.5,1.1500000000000001,0.44000000000000006
979,0.5,1.1500000000000001,0.45000000000000007
980,0.5,1.1500000000000001,0.45999999999999996
981,0.5,1.1500000000000001,0.47
982,0.5,1.1500000000000001,0.48
983,0.5,1.1500000000000001,0.49
984,0.5,1.1500000000000001,0.5
985,0.5,1.2000000000000002,0.1
986,0.5,1.2000000000000002,0.11
987,0.5,1.2000000000000002,0.12000000000000001
988,0.5,1.2000000000000002,0.13
989,0.5,1.2000000000000002,0.14
990,0.5,1.2000000000000002,0.15000000000000002
991,0.5,1.2000000000000002,0.16
992,0.5,1.2000000000000002,0.17
993,0.5,1.2000000000000002,0.18
994,0.5,1.2000000000000002,0.19
995,0.5,1.2000000000000002,0.2
996,0.5,1.2000000000000002,0.21000000000000002
997,0.5,1.2000000000000002,0.22
998,0.5,1.2000000000000002,0.23
999,0.5,1.2000000000000002,0.24000000000000002
1000,0.5,1.2000000000000002,0.25
1001,0.5,1.2000000000000002,0.26
1002,0.5,1.2000000000000002,0.27
1003,0.5,1.2000000000000002,0.28
1004,0.5,1.2000000000000002,0.29000000000000004
1005,0.5,1.2000000000000002,0.30000000000000004
1006,0.5,1.2000000000000002,0.31
1007,0.5,1.2000000000000002,0.32
1008,0.5,1.2000000000000002,0.33
1009,0.5,1.2000000000000002,0.33999999999999997
1010,0.5,1.2000000000000002,0.35
1011,0.5,1.2000000000000002,0.36
1012,0.5,1.2000000000000002,0.37
1013,0.5,1.2000000000000002,0.38
1014,0.5,1.2000000000000002,0.39
1015,0.5,1.2000000000000002,0.4
1016,0.5,1.2000000000000002,0.41000000000000003
1017,0.5,1.2000000000000002,0.42000000000000004
1018,0.5,1.2000000000000002,0.43000000000000005
1019,0.5,1.2000000000000002,0.44000000000000006
1020,0.5,1.2000000000000002,0.45000000000000007
1021,0.5,1.2000000000000002,0.45999999999999996
1022,0.5,1.2000000000000002,0.47
1023,0.5,1.2000000000000002,0.48
1024,0.5,1.2000000000000002,0.49
1025,0.5,1.2000000000000002,0.5
1026,0.5,1.25,0.1
1027,0.5,1.25,0.11
1028,0.5,1.25,0.12000000000000001
1029,0.5,1.25,0.13
1030,0.5,1.25,0.14
1031,0.5,1.25,0.15000000000000002
1032,0.5,1.25,0.16
1033,0.5,1.25,0.17
1034,0.5,1.25,0.18
1035,0.5,1.25,0.19
1036,0.5,1.25,0.2
1037,0.5,1.25,0.21000000000000002
1038,0.5,1.25,0.22
1039,0.5,1.25,0.23
1040,0.5,1.25,0.24000000000000002
1041,0.5,1.25,0.25
1042,0.5,1.25,0.26
1043,0.5,1.25,0.27
1044,0.5,1.25,0.28
1045,0.5,1.25,0.29000000000000004
1046,0.5,1.25,0.30000000000000004
1047,0.5,1.25,0.31
1048,0.5,1.25,0.32
1049,0.5,1.25,0.33
1050,0.5,1.25,0.33999999999999997
1051,0.5,1.25,0.35
1052,0.5,1.25,0.36
1053,0.5,1.25,0.37
1054,0.5,1.25,0.38
1055,0.5,1.25,0.39
1056,0.5,1.25,0.4
1057,0.5,1.25,0.41000000000000003
1058,0.5,1.25,0.42000000000000004
1059,0.5,1.25,0.43000000000000005
1060,0.5,1.25,0.44000000000000006
1061,0.5,1.25,0.45000000000000007
1062,0.5,1.25,0.45999999999999996
1063,0.5,1.25,0.47
1064,0.5,1.25,0.48
1065,0.5,1.25,0.49
1066,0.5,1.25,0.5
1067,0.5,1.3,0.1
1068,0.5,1.3,0.11
1069,0.5,1.3,0.12000000000000001
1070,0.5,1.3,0.13
1071,0.5,1.3,0.14
1072,0.5,1.3,0.15000000000000002
1073,0.5,1.3,0.16
1074,0.5,1.3,0.17
1075,0.5,1.3,0.18
1076,0.5,1.3,0.19
1077,0.5,1.3,0.2
1078,0.5,1.3,0.21000000000000002
1079,0.5,1.3,0.22
1080,0.5,1.3,0.23
1081,0.5,1.3,0.24000000000000002
1082,0.5,1.3,0.25
1083,0.5,1.3,0.26
1084,0.5,1.3,0.27
1085,0.5,1.3,0.28
1086,0.5,1.3,0.29000000000000004
1087,0.5,1.3,0.30000000000000004
1088,0.5,1.3,0.31
1089,0.5,1.3,0.32
1090,0.5,1.3,0.33
1091,0.5,1.3,0.33999999999999997
1092,0.5,1.3,0.35
1093,0.5,1.3,0.36
1094,0.5,1.3,0.37
1095,0.5,1.3,0.38
1096,0.5,1.3,0.39
1097,0.5,1.3,0.4
1098,0.5,1.3,0.41000000000000003
1099,0.5,1.3,0.42000000000000004
1100,0.5,1.3,0.43000000000000005
1101,0.5,1.3,0.44000000000000006
1102,0.5,1.3,0.45000000000000007
1103,0.5,1.3,0.45999999999999996
1104,0.5,1.3,0.47
1105,0.5,1.3,0.48
1106,0.5,1.3,0.49
1107,0.5,1.3,0.5
1108,0.5,1.35,0.1
1109,0.5,1.35,0.11
1110,0.5,1.35,0.12000000000000001
1111,0.5,1.35,0.13
1112,0.5,1.35,0.14
1113,0.5,1.35,0.15000000000000002
1114,0.5,1.35,0.16
1115,0.5,1.35,0.17
1116,0.5,1.35,0.18
1117,0.5,1.35,0.19
1118,0.5,1.35,0.2
1119,0.5,1.35,0.21000000000000002
1120,0.5,1.35,0.22
1121,0.5,1.35,0.23
1122,0.5,1.35,0.24000000000000002
1123,0.5,1.35,0.25
1124,0.5,1.35,0.26
1125,0.5,1.35,0.27
1126,0.5,1.35,0.28
1127,0.5,1.35,0.29000000000000004
1128,0.5,1.35,0.30000000000000004
1129,0.5,1.35,0.31
1130,0.5,1.35,0.32
1131,0.5,1.35,0.33
1132,0.5,1.35,0.33999999999999997
1133,0.5,1.35,0.35
1134,0.5,1.35,0.36
1135,0.5,1.35,0.37
1136,0.5,1.35,0.38
1137,0.5,1.35,0.39
1138,0.5,1.35,0.4
1139,0.5,1.35,0.41000000000000003
1140,0.5,1.35,0.42000000000000004
1141,0.5,1.35,0.43000000000000005
1142,0.5,1.35,0.44000000000000006
1143,0.5,1.35,0.45000000000000007
1144,0.5,1.35,0.45999999999999996
1145,0.5,1.35,0.47
1146,0.5,1.35,0.48
1147,0.5,1.35,0.49
1148,0.5,1.35,0.5
1149,0.5,1.4000000000000001,0.1
1150,0.5,1.4000000000000001,0.11
1151,0.5,1.4000000000000001,0.12000000000000001
1152,0.5,1.4000000000000001,0.13
1153,0.5,1.4000000000000001,0.14
1154,0.5,1.4000000000000001,0.15000000000000002
1155,0.5,1.4000000000000001,0.16
1156,0.5,1.4000000000000001,0.17
1157,0.5,1.4000000000000001,0.18
1158,0.5,1.4000000000000001,0.19
1159,0.5,1.4000000000000001,0.2
1160,0.5,1.4000000000000001,0.21000000000000002
1161,0.5,1.4000000000000001,0.22
1162,0.5,1.4000000000000001,0.23
1163,0.5,1.4000000000000001,0.24000000000000002
1164,0.5,1.4000000000000001,0.25
1165,0.5,1.4000000000000001,0.26
1166,0.5,1.4000000000000001,0.27
1167,0.5,1.4000000000000001,0.28
1168,0.5,1.4000000000000001,0.29000000000000004
1169,0.5,1.4000000000000001,0.30000000000000004
1170,0.5,1.4000000000000001,0.31
1171,0.5,1.4000000000000001,0.32
1172,0.5,1.4000000000000001,0.33
1173,0.5,1.4000000000000001,0.33999999999999997
1174,0.5,1.4000000000000001,0.35
1175,0.5,1.4000000000000001,0.36
1176,0.5,1.4000000000000001,0.37
1177,0.5,1.4000000000000001,0.38
1178,0.5,1.4000000000000001,0.39
1179,0.5,1.4000000000000001,0.4
1180,0.5,1.4000000000000001,0.41000000000000003
1181,0.5,1.4000000000000001,0.42000000000000004
1182,0.5,1.4000000000000001,0.43000000000000005
1183,0.5,1.4000000000000001,0.44000000000000006
1184,0.5,1.4000000000000001,0.45000000000000007
1185,0.5,1.4000000000000001,0.45999999999999996
1186,0.5,1.4000000000000001,0.47
1187,0.5,1.4000000000000001,0.48
1188,0.5,1.4000000000000001,0.49
1189,0.5,1.4000000000000001,0.5
1190,0.5,1.4500000000000002,0.1
1191,0.5,1.4500000000000002,0.11
1192,0.5,1.4500000000000002,0.12000000000000001
1193,0.5,1.4500000000000002,0.13
1194,0.5,1.4500000000000002,0.14
1195,0.5,1.4500000000000002,0.15000000000000002
1196,0.5,1.4500000000000002,0.16
1197,0.5,1.4500000000000002,0.17
1198,0.5,1.4500000000000002,0.18
1199,0.5,1.4500000000000002,0.19
1200,0.5,1.4500000000000002,0.2
1201,0.5,1.4500000000000002,0.21000000000000002
1202,0.5,1.4500000000000002,0.22
1203,0.5,1.4500000000000002,0.23
1204,0.5,1.4500000000000002,0.24000000000000002
1205,0.5,1.4500000000000002,0.25
1206,0.5,1.4500000000000002,0.26
1207,0.5,1.4500000000000002,0.27
1208,0.5,1.4500000000000002,0.28
1209,0.5,1.4500000000000002,0.29000000000000004
1210,0.5,1.4500000000000002,0.30000000000000004
1211,0.5,1.4500000000000002,0.31
1212,0.5,1.4500000000000002,0.32
1213,0.5,1.4500000000000002,0.33
1214,0.5,1.4500000000000002,0.33999999999999997
1215,0.5,1.4500000000000002,0.35
1216,0.5,1.4500000000000002,0.36
1217,0.5,1.4500000000000002,0.37
1218,0.5,1.4500000000000002,0.38
1219,0.5,1.4500000000000002,0.39
1220,0.5,1.4500000000000002,0.4
1221,0.5,1.4500000000000002,0.41000000000000003
1222,0.5,1.4500000000000002,0.42000000000000004
1223,0.5,1.4500000000000002,0.43000000000000005
1224,0.5,1.4500000000000002,0.44000000000000006
1225,0.5,1.4500000000000002,0.45000000000000007
1226,0.5,1.4500000000000002,0.45999999999999996
1227,0.5,1.4500000000000002,0.47
1228,0.5,1.4500000000000002,0.48
1229,0.5,1.4500000000000002,0.49
1230,0.5,1.4500000000000002,0.5
1231,0.5,1.5,0.1
1232,0.5,1.5,0.11
1233,0.5,1.5,0.12000000000000001
1234,0.5,1.5,0.13
1235,0.5,1.5,0.14
1236,0.5,1.5,0.15000000000000002
1237,0.5,1.5,0.16
1238,0.5,1.5,0.17
1239,0.5,1.5,0.18
1240,0.5,1.5,0.19
1241,0.5,1.5,0.2
1242,0.5,1.5,0.21000000000000002
1243,0.5,1.5,0.22
1244,0.5,1.5,0.23
1245,0.5,1.5,0.24000000000000002
1246,0.5,1.5,0.25
1247,0.5,1.5,0.26
1248,0.5,1.5,0.27
1249,0.5,1.5,0.28
1250,0.5,1.5,0.29000000000000004
1251,0.5,1.5,0.30000000000000004
1252,0.5,1.5,0.31
1253,0.5,1.5,0.32
1254,0.5,1.5,0.33
1255,0.5,1.5,0.33999999999999997
1256,0.5,1.5,0.35
1257,0.5,1.5,0.36
1258,0.5,1.5,0.37
1259,0.5,1.5,0.38
1260,0.5,1.5,0.39
1261,0.5,1.5,0.4
1262,0.5,1.5,0.41000000000000003
1263,0.5,1.5,0.42000000000000004
1264,0.5,1.5,0.43000000000000005
1265,0.5,1.5,0.44000000000000006
1266,0.5,1.5,0.45000000000000007
1267,0.5,1.5,0.45999999999999996
1268,0.5,1.5,0.47
1269,0.5,1.5,0.48
1270,0.5,1.5,0.49
1271,0.5,1.5,0.5
1272,0.5,1.55,0.1
1273,0.5,1.55,0.11
1274,0.5,1.55,0.12000000000000001
1275,0.5,1.55,0.13
1276,0.5,1.55,0.14
1277,0.5,1.55,0.15000000000000002
1278,0.5,1.55,0.16
1279,0.5,1.55,0.17
1280,0.5,1.55,0.18
1281,0.5,1.55,0.19
1282,0.5,1.55,0.2
1283,0.5,1.55,0.21000000000000002
1284,0.5,1.55,0.22
1285,0.5,1.55,0.23
1286,0.5,1.55,0.24000000000000002
1287,0.5,1.55,0.25
1288,0.5,1.55,0.26
1289,0.5,1.55,0.27
1290,0.5,1.55,0.28
1291,0.5,1.55,0.29000000000000004
1292,0.5,1.55,0.30000000000000004
1293,0.5,1.55,0.31
1294,0.5,1.55,0.32
1295,0.5,1.55,0.33
1296,0.5,1.55,0.33999999999999997
1297,0.5,1.55,0.35
1298,0.5,1.55,0.36
1299,0.5,1.55,0.37
1300,0.5,1.55,0.38
1301,0.5,1.55,0.39
1302,0.5,1.55,0.4
1303,0.5,1.55,0.41000000000000003
1304,0.5,1.55,0.42000000000000004
1305,0.5,1.55,0.43000000000000005
1306,0.5,1.55,0.44000000000000006
1307,0.5,1.55,0.45000000000000007
1308,0.5,1.55,0.45999999999999996
1309,0.5,1.55,0.47
1310,0.5,1.55,0.48
1311,0.5,1.55,0.49
1312,0.5,1.55,0.5
1313,0.5,1.6,0.1
1314,0.5,1.6,0.11
1315,0.5,1.6,0.12000000000000001
1316,0.5,1.6,0.13
1317,0.5,1.6,0.14
1318,0.5,1.6,0.15000000000000002
1319,0.5,1.6,0.16
1320,0.5,1.6,0.17
1321,0.5,1.6,0.18
1322,0.5,1.6,0.19
1323,0.5,1.6,0.2
1324,0.5,1.6,0.21000000000000002
1325,0.5,1.6,0.22
1326,0.5,1.6,0.23
1327,0.5,1.6,0.24000000000000002
1328,0.5,1.6,0.25
1329,0.5,1.6,0.26
1330,0.5,1.6,0.27
1331,0.5,1.6,0.28
1332,0.5,1.6,0.29000000000000004
1333,0.5,1.6,0.30000000000000004
1334,0.5,1.6,0.31
1335,0.5,1.6,0.32
1336,0.5,1.6,0.33
1337,0.5,1.6,0.33999999999999997
1338,0.5,1.6,0.35
1339,0.5,1.6,0.36
1340,0.5,1.6,0.37
1341,0.5,1.6,0.38
1342,0.5,1.6,0.39
1343,0.5,1.6,0.4
1344,0.5,1.6,0.41000000000000003
1345,0.5,1.6,0.42000000000000004
1346,0.5,1.6,0.43000000000000005
1347,0.5,1.6,0.44000000000000006
1348,0.5,1.6,0.45000000000000007
1349,0.5,1.6,0.45999999999999996
1350,0.5,1.6,0.47
1351,0.5,1.6,0.48
1352,0.5,1.6,0.49
1353,0.5,1.6,0.5
1354,0.5,1.6500000000000001,0.1
1355,0.5,1.6500000000000001,0.11
1356,0.5,1.6500000000000001,0.12000000000000001
1357,0.5,1.6500000000000001,0.13
1358,0.5,1.6500000000000001,0.14
1359,0.5,1.6500000000000001,0.15000000000000002
1360,0.5,1.6500000000000001,0.16
1361,0.5,1.6500000000000001,0.17
1362,0.5,1.6500000000000001,0.18
1363,0.5,1.6500000000000001,0.19
1364,0.5,1.6500000000000001,0.2
1365,0.5,1.6500000000000001,0.21000000000000002
1366,0.5,1.6500000000000001,0.22
1367,0.5,1.6500000000000001,0.23
1368,0.5,1.6500000000000001,0.24000000000000002
1369,0.5,1.6500000000000001,0.25
1370,0.5,1.6500000000000001,0.26
1371,0.5,1.6500000000000001,0.27
1372,0.5,1.6500000000000001,0.28
1373,0.5,1.6500000000000001,0.29000000000000004
1374,0.5,1.6500000000000001,0.30000000000000004
1375,0.5,1.6500000000000001,0.31
1376,0.5,1.6500000000000001,0.32
1377,0.5,1.6500000000000001,0.33
1378,0.5,1.6500000000000001,0.33999999999999997
1379,0.5,1.6500000000000001,0.35
1380,0.5,1.6500000000000001,0.36
1381,0.5,1.6500000000000001,0.37
1382,0.5,1.6500000000000001,0.38
1383,0.5,1.6500000000000001,0.39
1384,0.5,1.6500000000000001,0.4
1385,0.5,1.6500000000000001,0.41000000000000003
1386,0.5,1.6500000000000001,0.42000000000000004
1387,0.5,1.6500000000000001,0.43000000000000005
1388,0.5,1.6500000000000001,0.44000000000000006
1389,0.5,1.6500000000000001,0.45000000000000007
1390,0.5,1.6500000000000001,0.45999999999999996
1391,0.5,1.6500000000000001,0.47
1392,0.5,1.6500000000000001,0.48
1393,0.5,1.6500000000000001,0.49
1394,0.5,1.6500000000000001,0.5
1395,0.5,1.7000000000000002,0.1
1396,0.5,1.7000000000000002,0.11
1397,0.5,1.7000000000000002,0.12000000000000001
1398,0.5,1.7000000000000002,0.13
1399,0.5,1.7000000000000002,0.14
1400,0.5,1.7000000000000002,0.15000000000000002
1401,0.5,1.7000000000000002,0.16
1402,0.5,1.7000000000000002,0.17
1403,0.5,1.7000000000000002,0.18
1404,0.5,1.7000000000000002,0.19
1405,0.5,1.7000000000000002,0.2
1406,0.5,1.7000000000000002,0.21000000000000002
1407,0.5,1.7000000000000002,0.22
1408,0.5,1.7000000000000002,0.23
1409,0.5,1.7000000000000002,0.24000000000000002
1410,0.5,1.7000000000000002,0.25
1411,0.5,1.7000000000000002,0.26
1412,0.5,1.7000000000000002,0.27
1413,0.5,1.7000000000000002,0.28
1414,0.5,1.7000000000000002,0.29000000000000004
1415,0.5,1.7000000000000002,0.30000000000000004
1416,0.5,1.7000000000000002,0.31
1417,0.5,1.7000000000000002,0.32
1418,0.5,1.7000000000000002,0.33
1419,0.5,1.7000000000000002,0.33999999999999997
1420,0.5,1.7000000000000002,0.35
1421,0.5,1.7000000000000002,0.36
1422,0.5,1.7000000000000002,0.37
1423,0.5,1.7000000000000002,0.38
1424,0.5,1.7000000000000002,0.39
1425,0.5,1.7000000000000002,0.4
1426,0.5,1.7000000000000002,0.41000000000000003
1427,0.5,1.7000000000000002,0.42000000000000004
1428,0.5,1.7000000000000002,0.43000000000000005
1429,0.5,1.7000000000000002,0.44000000000000006
1430,0.5,1.7000000000000002,0.45000000000000007
1431,0.5,1.7000000000000002,0.45999999999999996
1432,0.5,1.7000000000000002,0.47
1433,0.5,1.7000000000000002,0.48
1434,0.5,1.7000000000000002,0.49
1435,0.5,1.7000000000000002,0.5
1436,0.5,1.75,0.1
1437,0.5,1.75,0.11
1438,0.5,1.75,0.12000000000000001
1439,0.5,1.75,0.13
1440,0.5,1.75,0.14
1441,0.5,1.75,0.15000000000000002
1442,0.5,1.75,0.16
1443,0.5,1.75,0.17
1444,0.5,1.75,0.18
1445,0.5,1.75,0.19
1446,0.5,1.75,0.2
1447,0.5,1.75,0.21000000000000002
1448,0.5,1.75,0.22
1449,0.5,1.75,0.23
1450,0.5,1.75,0.24000000000000002
1451,0.5,1.75,0.25
1452,0.5,1.75,0.26
1453,0.5,1.75,0.27
1454,0.5,1.75,0.28
1455,0.5,1.75,0.29000000000000004
1456,0.5,1.75,0.30000000000000004
1457,0.5,1.75,0.31
1458,0.5,1.75,0.32
1459,0.5,1.75,0.33
1460,0.5,1.75,0.33999999999999997
1461,0.5,1.75,0.35
1462,0.5,1.75,0.36
1463,0.5,1.75,0.37
1464,0.5,1.75,0.38
1465,0.5,1.75,0.39
1466,0.5,1.75,0.4
1467,0.5,1.75,0.41000000000000003
1468,0.5,1.75,0.42000000000000004
1469,0.5,1.75,0.43000000000000005
1470,0.5,1.75,0.44000000000000006
1471,0.5,1.75,0.45000000000000007
1472,0.5,1.75,0.45999999999999996
1473,0.5,1.75,0.47
1474,0.5,1.75,0.48
1475,0.5,1.75,0.49
1476,0.5,1.75,0.5
1477,0.5,1.8,0.1
1478,0.5,1.8,0.11
1479,0.5,1.8,0.12000000000000001
1480,0.5,1.8,0.13
1481,0.5,1.8,0.14
1482,0.5,1.8,0.15000000000000002
1483,0.5,1.8,0.16
1484,0.5,1.8,0.17
1485,0.5,1.8,0.18
1486,0.5,1.8,0.19
1487,0.5,1.8,0.2
1488,0.5,1.8,0.21000000000000002
1489,0.5,1.8,0.22
1490,0.5,1.8,0.23
1491,0.5,1.8,0.24000000000000002
1492,0.5,1.8,0.25
1493,0.5,1.8,0.26
1494,0.5,1.8,0.27
1495,0.5,1.8,0.28
1496,0.5,1.8,0.29000000000000004
1497,0.5,1.8,0.30000000000000004
1498,0.5,1.8,0.31
1499,0.5,1.8,0.32
1500,0.5,1.8,0.33
1501,0.5,1.8,0.33999999999999997
1502,0.5,1.8,0.35
1503,0.5,1.8,0.36
1504,0.5,1.8,0.37
1505,0.5,1.8,0.38
1506,0.5,1.8,0.39
1507,0.5,1.8,0.4
1508,0.5,1.8,0.41000000000000003
1509,0.5,1.8,0.42000000000000004
1510,0.5,1.8,0.43000000000000005
1511,0.5,1.8,0.44000000000000006
1512,0.5,1.8,0.45000000000000007
1513,0.5,1.8,0.45999999999999996
1514,0.5,1.8,0.47
1515,0.5,1.8,0.48
1516,0.5,1.8,0.49
1517,0.5,1.8,0.5
1518,0.5,1.85,0.1
1519,0.5,1.85,0.11
1520,0.5,1.85,0.12000000000000001
1521,0.5,1.85,0.13
1522,0.5,1.85,0.14
1523,0.5,1.85,0.15000000000000002
1524,0.5,1.85,0.16
1525,0.5,1.85,0.17
1526,0.5,1.85,0.18
1527,0.5,1.85,0.19
1528,0.5,1.85,0.2
1529,0.5,1.85,0.21000000000000002
1530,0.5,1.85,0.22
1531,0.5,1.85,0.23
1532,0.5,1.85,0.24000000000000002
1533,0.5,1.85,0.25
1534,0.5,1.85,0.26
1535,0.5,1.85,0.27
1536,0.5,1.85,0.28
1537,0.5,1.85,0.29000000000000004
1538,0.5,1.85,0.30000000000000004
1539,0.5,1.85,0.31
1540,0.5,1.85,0.32
1541,0.5,1.85,0.33
1542,0.5,1.85,0.33999999999999997
1543,0.5,1.85,0.35
1544,0.5,1.85,0.36
1545,0.5,1.85,0.37
1546,0.5,1.85,0.38
1547,0.5,1.85,0.39
1548,0.5,1.85,0.4
1549,0.5,1.85,0.41000000000000003
1550,0.5,1.85,0.42000000000000004
1551,0.5,1.85,0.43000000000000005
1552,0.5,1.85,0.44000000000000006
1553,0.5,1.85,0.45000000000000007
1554,0.5,1.85,0.45999999999999996
1555,0.5,1.85,0.47
1556,0.5,1.85,0.48
1557,0.5,1.85,0.49
1558,0.5,1.85,0.5
1559,0.5,1.9000000000000001,0.1
1560,0.5,1.9000000000000001,0.11
1561,0.5,1.9000000000000001,0.12000000000000001
1562,0.5,1.9000000000000001,0.13
1563,0.5,1.9000000000000001,0.14
1564,0.5,1.9000000000000001,0.15000000000000002
1565,0.5,1.9000000000000001,0.16
1566,0.5,1.9000000000000001,0.17
1567,0.5,1.9000000000000001,0.18
1568,0.5,1.9000000000000001,0.19
1569,0.5,1.9000000000000001,0.2
1570,0.5,1.9000000000000001,0.21000000000000002
1571,0.5,1.9000000000000001,0.22
1572,0.5,1.9000000000000001,0.23
1573,0.5,1.9000000000000001,0.24000000000000002
1574,0.5,1.9000000000000001,0.25
1575,0.5,1.9000000000000001,0.26
1576,0.5,1.9000000000000001,0.27
1577,0.5,1.9000000000000001,0.28
1578,0.5,1.9000000000000001,0.29000000000000004
1579,0.5,1.9000000000000001,0.30000000000000004
1580,0.5,1.9000000000000001,0.31
1581,0.5,1.9000000000000001,0.32
1582,0.5,1.9000000000000001,0.33
1583,0.5,1.9000000000000001,0.33999999999999997
1584,0.5,1.9000000000000001,0.35
1585,0.5,1.9000000000000001,0.36
1586,0.5,1.9000000000000001,0.37
1587,0.5,1.9000000000000001,0.38
1588,0.5,1.9000000000000001,0.39
1589,0.5,1.9000000000000001,0.4
1590,0.5,1.9000000000000001,0.41000000000000003
1591,0.5,1.9000000000000001,0.42000000000000004
1592,0.5,1.9000000000000001,0.43000000000000005
1593,0.5,1.9000000000000001,0.44000000000000006
1594,0.5,1.9000000000000001,0.45000000000000007
1595,0.5,1.9000000000000001,0.45999999999999996
1596,0.5,1.9000000000000001,0.47
1597,0.5,1.9000000000000001,0.48
1598,0.5,1.9000000000000001,0.49
1599,0.5,1.9000000000000001,0.5
1600,0.5,1.9500000000000002,0.1
1601,0.5,1.9500000000000002,0.11
1602,0.5,1.9500000000000002,0.12000000000000001
1603,0.5,1.9500000000000002,0.13
1604,0.5,1.9500000000000002,0.14
1605,0.5,1.9500000000000002,0.15000000000000002
1606,0.5,1.9500000000000002,0.16
1607,0.5,1.9500000000000002,0.17
1608,0.5,1.9500000000000002,0.18
1609,0.5,1.9500000000000002,0.19
1610,0.5,1.9500000000000002,0.2
1611,0.5,1.9500000000000002,0.21000000000000002
1612,0.5,1.9500000000000002,0.22
1613,0.5,1.9500000000000002,0.23
1614,0.5,1.9500000000000002,0.24000000000000002
1615,0.5,1.9500000000000002,0.25
1616,0.5,1.9500000000000002,0.26
1617,0.5,1.9500000000000002,0.27
1618,0.5,1.9500000000000002,0.28
1619,0.5,1.9500000000000002,0.29000000000000004
1620,0.5,1.9500000000000002,0.30000000000000004
1621,0.5,1.9500000000000002,0.31
1622,0.5,1.9500000000000002,0.32
1623,0.5,1.9500000000000002,0.33
1624,0.5,1.9500000000000002,0.33999999999999997
1625,0.5,1.9500000000000002,0.35
1626,0.5,1.9500000000000002,0.36
1627,0.5,1.9500000000000002,0.37
1628,0.5,1.9500000000000002,0.38
1629,0.5,1.9500000000000002,0.39
1630,0.5,1.9500000000000002,0.4
1631,0.5,1.9500000000000002,0.41000000000000003
1632,0.5,1.9500000000000002,0.42000000000000004
1633,0.5,1.9500000000000002,0.43000000000000005
1634,0.5,1.9500000000000002,0.44000000000000006
1635,0.5,1.9500000000000002,0.45000000000000007
1636,0.5,1.9500000000000002,0.45999999999999996
1637,0.5,1.9500000000000002,0.47
1638,0.5,1.9500000000000002,0.48
1639,0.5,1.9500000000000002,0.49
1640,0.5,1.9500000000000002,0.5
1641,0.5,2,0.1
1642,0.5,2,0.11
1643,0.5,2,0.12000000000000001
1644,0.5,2,0.13
1645,0.5,2,0.14
1646,0.5,2,0.15000000000000002
1647,0.5,2,0.16
1648,0.5,2,0.17
1649,0.5,2,0.18
1650,0.5,2,0.19
1651,0.5,2,0.2
1652,0.5,2,0.21000000000000002
1653,0.5,2,0.22
1654,0.5,2,0.23
1655,0.5,2,0.24000000000000002
1656,0.5,2,0.25
1657,0.5,2,0.26
1658,0.5,2,0.27
1659,0.5,2,0.28
1660,0.5,2,0.29000000000000004
1661,0.5,2,0.30000000000000004
1662,0.5,2,0.31
1663,0.5,2,0.32
1664,0.5,2,0.33
1665,0.5,2,0.33999999999999997
1666,0.5,2,0.35
1667,0.5,2,0.36
1668,0.5,2,0.37
1669,0.5,2,0.38
1670,0.5,2,0.39
1671,0.5,2,0.4
1672,0.5,2,0.41000000000000003
1673,0.5,2,0.42000000000000004
1674,0.5,2,0.43000000000000005
1675,0.5,2,0.44000000000000006
1676,0.5,2,0.45000000000000007
1677,0.5,2,0.45999999999999996
1678,0.5,2,0.47
1679,0.5,2,0.48
1680,0.5,2,0.49
1681,0.5,2,0.5
1682,0.51,0,0.1
1683,0.51,0,0.11
1684,0.51,0,0.12000000000000001
1685,0.51,0,0.13
1686,0.51,0,0.14
1687,0.51,0,0.15000000000000002
1688,0.51,0,0.16
1689,0.51,0,0.17
1690,0.51,0,0.18
1691,0.51,0,0.19
1692,0.51,0,0.2
1693,0.51,0,0.21000000000000002
1694,0.51,0,0.22
1695,0.51,0,0.23
1696,0.51,0,0.24000000000000002
1697,0.51,0,0.25
1698,0.51,0,0.26
1699,0.51,0,0.27
1700,0.51,0,0.28
1701,0.51,0,0.29000000000000004
1702,0.51,0,0.30000000000000004
1703,0.51,0,0.31
1704,0.51,0,0.32
1705,0.51,0,0.33
1706,0.51,0,0.33999999999999997
1707,0.51,0,0.35
1708,0.51,0,0.36
1709,0.51,0,0.37
1710,0.51,0,0.38
1711,0.51,0,0.39
1712,0.51,0,0.4
1713,0.51,0,0.41000000000000003
1714,0.51,0,0.42000000000000004
1715,0.51,0,0.43000000000000005
1716,0.51,0,0.44000000000000006
1717,0.51,0,0.45000000000000007
1718,0.51,0,0.45999999999999996
